#	X	Y	Planet	Star System	Type	Massive	Hot	Electric	Frozen	Singularity	Notes	Connections	Constellation
62	70	118	Alpha Pyrrhichos	Pyrrhichos	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE			Pasithea
63	70	118	Psi Pyrrhichos	Pyrrhichos	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pasithea
64	70	118	Chi Pyrrhichos	Pyrrhichos	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE	moon		Pasithea
65	70	118	Delta Pyrrhichos	Pyrrhichos	Inferno	FALSE	TRUE	FALSE	FALSE	FALSE			Pasithea
66	70	118	Outlet 2442.3881	Pyrrhichos	Gus's Gas	FALSE	FALSE	FALSE	FALSE	FALSE			Pasithea
67	70	118	Zeta Pyrrhichos	Pyrrhichos	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pasithea
68	70	118	Eta Pyrrhichos	Pyrrhichos	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pasithea
69	60	86	Delphin	Delphin	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Demeter	Thoosa
70	60	86	Alpha Delphin	Delphin	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
71	66	85	Demeter	Demeter	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Delphin, Calchas	Thoosa
72	66	85	Alpha Demeter	Demeter	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
73	66	85	Demeter station	Demeter	Aftermarket Station	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
74	66	85	Gamma Demeter	Demeter	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
75	78	80	Calchas	Calchas	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Demeter, Simon, Pallas	Thoosa
76	78	80	Alpha Calchas	Calchas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
77	78	80	Psi Calchas	Calchas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
78	78	80	Moloch	Calchas	Asteroid belt	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
79	78	80	Delta Calchas	Calchas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
80	78	80	Epsilon Calchas	Calchas	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
81	78	80	Tau Calchas	Calchas	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
82	78	80	Eta Calchas	Calchas	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
83	81	91	Simon	Simon	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Calchas	Thoosa
84	81	91	Alpha Simon	Simon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
85	81	91	Beta Simon	Simon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
86	81	91	Chi Simon	Simon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
87	112	107	Pallas	Pallas	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Melantho, Calchas, Deipyle	Thoosa
88	112	107	Alpha Pallas	Pallas	Inferno	FALSE	TRUE	FALSE	FALSE	FALSE			Thoosa
89	112	107	Beta Pallas	Pallas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
90	112	107	Gamma Pallas	Pallas	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
91	112	107	Delta Pallas	Pallas	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
92	112	107	Epsilon Pallas	Pallas	Frozen wasteland	FALSE	FALSE	FALSE	TRUE	FALSE			Thoosa
93	92	105	Melantho	Melantho	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Pallas	Thoosa
94	92	105	Alpha Melantho	Melantho	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
95	92	105	Melantho dealership	Melantho	Heroware	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
96	92	105	Gamma Melantho	Melantho	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
97	92	105	Phi Melantho	Melantho	Barren rock	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
98	92	105	Epsilon Melantho	Melantho	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
99	113	146	Deipyle	Deipyle	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Eurynome, Agamemnon, Pallas	Thoosa
100	113	146	Alpha Deipyle	Deipyle	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
101	113	146	Beta Deipyle	Deipyle	Inferno	FALSE	TRUE	FALSE	FALSE	FALSE			Thoosa
102	113	146	Gamma Deipyle	Deipyle	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
103	113	146	Delta Deipyle	Deipyle	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
104	113	146	Epsilon Deipyle	Deipyle	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
105	125	131	Agamemnon	Agamemnon	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Deipyle	Thoosa
106	125	131	Alpha Agamemnon	Agamemnon	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
107	125	131	Beta Agamemnon	Agamemnon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
108	125	131	Chi Agamemnon	Agamemnon	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
109	125	131	Delta Agamemnon	Agamemnon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
110	125	131	Upsilon Agamemnon	Agamemnon	Barren rock	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
111	125	131	Zeta Agamemnon	Agamemnon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
112	125	131	Eta Agamemnon	Agamemnon	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
113	116	161	Eurynome	Eurynome	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Gelos, Deipyle	Thoosa
114	116	161	Alpha Eurynome	Eurynome	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
115	116	161	Psi Eurynome	Eurynome	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
116	116	161	Restaurant #2464	Eurynome	Space Burger	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
117	116	161	Delta Eurynome	Eurynome	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
118	116	161	Outlet 3902.5298	Eurynome	Gus's Gas	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
119	125	174	Gelos	Gelos	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Eurynome	Thoosa
120	125	174	Alpha Gelos	Gelos	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Thoosa
121	125	174	Psi Gelos	Gelos	Barren rock	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Thoosa
122	101	175	Sophrosyne	Sophrosyne	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Mylas	Ponos
123	101	175	Alpha Sophrosyne	Sophrosyne	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
124	101	175	Sophrosyne campus	Sophrosyne	Heroes Academy	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
125	101	175	Gamma Sophrosyne	Sophrosyne	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
126	92	178	Mylas	Mylas	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Sophrosyne, Oebalus, Ariadne	Ponos
127	92	178	Alpha Mylas	Mylas	Inferno	FALSE	TRUE	TRUE	FALSE	FALSE			Ponos
128	92	178	Beta Mylas	Mylas	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE			Ponos
129	92	178	Chi Mylas	Mylas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Ponos
130	92	178	Delta Mylas	Mylas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
131	92	178	Mylas dealership	Mylas	Heroware	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
132	81	191	Oebalus	Oebalus	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Mylas	Ponos
133	81	191	Alpha Oebalus	Oebalus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
134	81	191	Psi Oebalus	Oebalus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Ponos
135	81	191	Chi Oebalus	Oebalus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Ponos
136	81	191	Phi Oebalus	Oebalus	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Ponos
137	81	191	Epsilon Oebalus	Oebalus	Inferno	FALSE	TRUE	FALSE	FALSE	FALSE			Ponos
138	81	191	Zeta Oebalus	Oebalus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
139	81	191	Eta Oebalus	Oebalus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
140	81	191	Rho Oebalus	Oebalus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Ponos
141	81	191	Iota Oebalus	Oebalus	Frozen wasteland	FALSE	FALSE	FALSE	TRUE	FALSE			Ponos
142	118	190	Ariadne	Ariadne	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Mylas, Matton, Ersa	Ponos
143	118	190	Alpha Ariadne	Ariadne	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
144	118	190	Beta Ariadne	Ariadne	Inferno	FALSE	TRUE	TRUE	FALSE	FALSE			Ponos
145	118	190	Gamma Ariadne	Ariadne	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
146	112	194	Matton	Matton	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Ariadne	Ponos
147	112	194	Alpha Matton	Matton	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE			Ponos
148	112	194	Bagba	Matton	Asteroid belt	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
149	112	194	Gamma Matton	Matton	Gas giant	FALSE	FALSE	TRUE	FALSE	FALSE			Ponos
150	140	190	Ersa	Ersa	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Cybele, Ariadne	Ponos
151	140	190	Alpha Ersa	Ersa	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
152	140	190	Madam Malina	Ersa	Fortune Teller	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
153	140	190	Gamma Ersa	Ersa	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
154	139	195	Cybele	Cybele	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Ersa	Ponos
155	139	195	Alpha Cybele	Cybele	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Ponos
156	161	230	Menelaus	Menelaus	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Antiope	Pentheus
157	161	230	Alpha Menelaus	Menelaus	Inferno	FALSE	TRUE	FALSE	FALSE	FALSE			Pentheus
158	161	230	Beta Menelaus	Menelaus	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
159	161	230	Chi Menelaus	Menelaus	Barren rock	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
160	161	230	Delta Menelaus	Menelaus	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
161	161	230	Epsilon Menelaus	Menelaus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
162	161	230	Menelaus dealership	Menelaus	Heroware	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
163	161	230	Eta Menelaus	Menelaus	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
164	161	230	Outlet 5428.7567	Menelaus	Gus's Gas	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
165	111	222	Bia	Bia	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Phantasos	Pentheus
166	111	222	Alpha Bia	Bia	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
167	111	222	Beta Bia	Bia	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
168	111	222	Outlet 3715.7298	Bia	Gus's Gas	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
169	111	222	Delta Bia	Bia	Frozen wasteland	FALSE	FALSE	FALSE	TRUE	FALSE			Pentheus
170	125	224	Phantasos	Phantasos	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Bia, Antiope	Pentheus
171	125	224	Alpha Phantasos	Phantasos	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
172	125	224	Psi Phantasos	Phantasos	Barren rock	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
173	125	224	Gamma Phantasos	Phantasos	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
174	125	224	Delta Phantasos	Phantasos	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE			Pentheus
175	125	224	Upsilon Phantasos	Phantasos	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
176	106	247	Lachesis	Lachesis	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Antiope	Pentheus
177	106	247	Alpha Lachesis	Lachesis	Gas giant	FALSE	FALSE	TRUE	FALSE	FALSE			Pentheus
178	104	235	Antiope	Antiope	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Acamas, Calydon, Lachesis, Phantasos, Menelaus	Pentheus
179	104	235	Alpha Antiope	Antiope	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
180	104	235	Psi Antiope	Antiope	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
181	104	235	Chi Antiope	Antiope	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
182	104	235	Delta Antiope	Antiope	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
183	104	235	Epsilon Antiope	Antiope	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
184	104	235	Tau Antiope	Antiope	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE	moon		Pentheus
185	104	235	Eta Antiope	Antiope	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
186	104	235	Rho Antiope	Antiope	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
187	104	235	Pi Antiope	Antiope	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
188	104	235	Kappa Antiope	Antiope	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
189	104	235	Antiope station	Antiope	Aftermarket Station	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
190	31	190	Morpheus	Morpheus	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Deioneus	Pentheus
191	31	190	Alpha Morpheus	Morpheus	Gas giant	FALSE	FALSE	TRUE	FALSE	FALSE			Pentheus
192	31	190	Madam Naomie	Morpheus	Fortune Teller	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
193	31	190	Gamma Morpheus	Morpheus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
194	31	190	Delta Morpheus	Morpheus	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
195	31	190	Morpheus station	Morpheus	Aftermarket Station	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
196	31	190	Zeta Morpheus	Morpheus	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE			Pentheus
197	31	190	Outlet 1151.6227	Morpheus	Gus's Gas	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
198	39	203	Deioneus	Deioneus	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Morpheus, Calydon	Pentheus
199	39	203	Alpha Deioneus	Deioneus	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
200	39	203	Beta Deioneus	Deioneus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
201	39	203	Chi Deioneus	Deioneus	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
202	39	203	Delta Deioneus	Deioneus	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
203	39	203	Epsilon Deioneus	Deioneus	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
204	39	203	Tau Deioneus	Deioneus	Barren rock	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
205	39	203	Eta Deioneus	Deioneus	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
206	39	203	Mujaji	Deioneus	Asteroid belt	FALSE	FALSE	FALSE	TRUE	FALSE			Pentheus
207	39	203	Restaurant #921	Deioneus	Space Burger	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
208	62	209	Empusa	Empusa	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Perimede	Pentheus
209	62	209	Alpha Empusa	Empusa	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
210	65	217	Perimede	Perimede	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Empusa, Dindymene	Pentheus
211	65	217	Alpha Perimede	Perimede	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
212	65	217	Beta Perimede	Perimede	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
213	75	225	Dindymene	Dindymene	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Perimede, Calydon	Pentheus
214	75	225	Alpha Dindymene	Dindymene	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
215	75	225	Dindymene dealership	Dindymene	Heroware	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
216	75	225	Gamma Dindymene	Dindymene	Inferno	FALSE	TRUE	FALSE	FALSE	FALSE			Pentheus
217	75	225	Phi Dindymene	Dindymene	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
218	75	225	Upsilon Dindymene	Dindymene	Artificial moon	FALSE	FALSE	FALSE	FALSE	FALSE	moon		Pentheus
219	75	225	Zeta Dindymene	Dindymene	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
220	75	225	Restaurant #983	Dindymene	Space Burger	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
221	81	209	Calydon	Calydon	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Deioneus, Dindymene, Antiope	Pentheus
222	81	209	Alpha Calydon	Calydon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
223	81	209	Beta Calydon	Calydon	Alien world	FALSE	FALSE	TRUE	FALSE	FALSE			Pentheus
224	81	209	Gamma Calydon	Calydon	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
225	81	209	Delta Calydon	Calydon	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
226	81	209	Epsilon Calydon	Calydon	Frozen wasteland	FALSE	FALSE	FALSE	TRUE	FALSE			Pentheus
227	90	235	Acamas	Acamas	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Antiope, Chrysanthis	Pentheus
228	90	235	Alpha Acamas	Acamas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
229	90	235	Acamas campus	Acamas	Heroes Academy	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
230	90	235	Gamma Acamas	Acamas	Terran planet	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
231	90	235	Delta Acamas	Acamas	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
232	90	235	Epsilon Acamas	Acamas	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
233	55	250	Chrysanthis	Chrysanthis	Sun	TRUE	TRUE	FALSE	FALSE	FALSE		Acamas	Pentheus
234	55	250	Alpha Chrysanthis	Chrysanthis	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
235	55	250	Beta Chrysanthis	Chrysanthis	Gas giant	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
236	55	250	Nakiwulo	Chrysanthis	Asteroid belt	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
237	55	250	Delta Chrysanthis	Chrysanthis	Alien world	FALSE	FALSE	FALSE	FALSE	FALSE			Pentheus
